,loss,accuracy,val_loss,val_accuracy
0,0.4199698269367218,0.8483333587646484,0.2987094223499298,0.8902000188827515
1,0.29106152057647705,0.8947166800498962,0.298495352268219,0.8920999765396118
2,0.2612847089767456,0.9054333567619324,0.2997514009475708,0.8970000147819519
3,0.24636095762252808,0.9111833572387695,0.27171677350997925,0.9039999842643738
4,0.23086941242218018,0.917033314704895,0.30419015884399414,0.8988000154495239
5,0.21768414974212646,0.9211666584014893,0.29458314180374146,0.9002000093460083
