loss,accuracy,val_loss,val_accuracy
0.1341802179813385,0.9599499702453613,0.05626136437058449,0.9817000031471252
0.04593146964907646,0.986299991607666,0.043122999370098114,0.9869999885559082
0.02938796766102314,0.9906833171844482,0.03800554201006889,0.988099992275238
0.02000328153371811,0.9936500191688538,0.041852012276649475,0.987500011920929
