loss,val_loss
0.026446828618645668,0.0025461737532168627
0.018228555098176003,0.00407287385314703
0.011102860793471336,0.001752384821884334
0.00500003807246685,0.02685459889471531
0.0030967164784669876,0.0005784179666079581
0.002950490452349186,0.006686320994049311
0.0015211618738248944,0.0034144034143537283
